university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
uvalpochile,1.19367146706773E+018,Camila_bbh,21,74,2,Sun Nov 10 23:27:20 +0000 2019
uvalpochile,1.1580291343644E+018,Pat40835482,4,13,1,Sun Aug 04 14:57:15 +0000 2019
uvalpochile,203732257,Renee197233,20455,376,127,Sun Oct 17 00:29:28 +0000 2010
uvalpochile,15572413,cristobalsparza,9,729,112,Wed Jul 23 21:14:18 +0000 2008
uvalpochile,9.6582353447066E+017,andrew_lizana,0,507,5,Tue Feb 20 05:40:49 +0000 2018
uvalpochile,3296268211,silvanadtd,1339,118,40,Sun Jul 26 22:07:45 +0000 2015
uvalpochile,8.26551546016068E+017,Empee_ls,0,13,0,Tue Jan 31 22:03:39 +0000 2017
uvalpochile,537046503,_sJuanJo,121,42,12,Mon Mar 26 05:48:32 +0000 2012
uvalpochile,1.23924610085229E+018,Carolin52079541,0,1,0,Sun Mar 15 17:44:44 +0000 2020
uvalpochile,1.23924436314375E+018,Jael96557354,0,12,0,Sun Mar 15 17:37:50 +0000 2020
uvalpochile,102978382,amezasanchez,17653,697,826,Fri Jan 08 13:09:32 +0000 2010
uvalpochile,718790768,lanita_777,214,289,47,Thu Jul 26 21:21:45 +0000 2012
uvalpochile,3244103741,soncanova55,6844,1452,162,Sat May 09 22:39:04 +0000 2015
uvalpochile,1.18538231886273E+018,DyalaMadrid,2,9,1,Sat Oct 19 02:29:14 +0000 2019
uvalpochile,9.12437053761212E+017,fvillavicencio0,2,69,5,Mon Sep 25 22:02:00 +0000 2017
uvalpochile,127536127,Coni14,122,593,52,Mon Mar 29 14:34:19 +0000 2010
uvalpochile,3022566646,Valy__96,653,151,36,Sat Feb 07 01:56:07 +0000 2015
uvalpochile,8.55797689472217E+017,Atmi_Fuentes,73,124,19,Sat Apr 22 14:57:23 +0000 2017
uvalpochile,8.16106245404979E+017,FixOn_990809,1615,177,266,Tue Jan 03 02:17:46 +0000 2017
uvalpochile,9.66016833336808E+017,GasparRosson,2,32,0,Tue Feb 20 18:28:55 +0000 2018
uvalpochile,3430513745,PDArgandona,1124,89,159,Tue Aug 18 20:02:42 +0000 2015
uvalpochile,1.23922052975374E+018,Monsse17779977,0,43,0,Sun Mar 15 16:03:08 +0000 2020
uvalpochile,1436932820,felavila2,78,456,31,Fri May 17 23:32:45 +0000 2013
uvalpochile,1.14849138424621E+018,rebeeearanda,681,140,45,Tue Jul 09 07:17:38 +0000 2019
uvalpochile,2645438758,femisidora,3048,328,95,Fri Jun 27 00:24:47 +0000 2014
uvalpochile,1.11677585599541E+018,Sebasti28765396,3,74,1,Fri Apr 12 18:51:27 +0000 2019
uvalpochile,2564063172,DanyMafalda,1678,718,148,Thu Jun 12 21:08:21 +0000 2014
uvalpochile,394738161,Valenz_Toledo,248,567,86,Thu Oct 20 15:09:06 +0000 2011
uvalpochile,9.0329910574053E+017,midnight19b,1422,207,25,Thu Aug 31 16:51:04 +0000 2017
uvalpochile,3135446200,Electric_Diego,2135,170,200,Sat Apr 04 23:56:28 +0000 2015
uvalpochile,2426741047,elpanchoaraneda,8580,1354,100,Fri Apr 04 05:37:38 +0000 2014
uvalpochile,54893592,MaribelHenrique,129,176,19,Wed Jul 08 13:25:34 +0000 2009
uvalpochile,2827418615,franciscasgb,77,225,26,Mon Oct 13 13:25:24 +0000 2014
uvalpochile,171534061,cla_arellano,2310,346,178,Tue Jul 27 15:35:11 +0000 2010
uvalpochile,2777195014,Fabianorony2014,10077,973,112,Fri Sep 19 22:45:37 +0000 2014
uvalpochile,156479729,melipeza,9900,840,599,Thu Jun 17 01:59:54 +0000 2010
uvalpochile,1.18530047321518E+018,Claudia80728628,0,34,0,Fri Oct 18 21:04:04 +0000 2019
uvalpochile,1.23920883559796E+018,Camivalladaresc,5,22,0,Sun Mar 15 15:16:32 +0000 2020
uvalpochile,4354283423,alfredo117000,3,52,20,Wed Dec 02 20:57:34 +0000 2015
uvalpochile,504772469,OssesCarla,158,570,72,Sun Feb 26 17:23:47 +0000 2012
uvalpochile,1.23921494003832E+018,TylerDu00471664,0,3,0,Sun Mar 15 15:40:51 +0000 2020
uvalpochile,3903243798,PrJoseLuisOjeda,2407,142,897,Thu Oct 15 13:53:41 +0000 2015
uvalpochile,1.16146884795589E+018,_lapseb_,9,173,3,Wed Aug 14 02:45:27 +0000 2019
uvalpochile,118766804,clau_bp,17,33,22,Mon Mar 01 17:55:18 +0000 2010
uvalpochile,1.19397677608466E+018,lvaro55460371,0,27,3,Mon Nov 11 19:40:39 +0000 2019
uvalpochile,831837625,JRetmann,17890,813,114,Tue Sep 18 20:34:51 +0000 2012
uvalpochile,4159414900,Rengol780,343,90,3,Tue Nov 10 21:48:18 +0000 2015
uvalpochile,3302466562,carla_armijoo,7,154,6,Fri May 29 03:42:01 +0000 2015
uvalpochile,45628887,susan_m_o,275,756,166,Mon Jun 08 18:13:38 +0000 2009
uvalpochile,227166942,ysbet_tely,10,114,57,Thu Dec 16 03:08:39 +0000 2010
uvalpochile,2848449118,sensacion_unica,30250,109,404,Tue Oct 28 16:29:48 +0000 2014
uvalpochile,1.23455759029976E+018,ConectadoQuinta,800,1175,202,Mon Mar 02 19:14:32 +0000 2020
uvalpochile,1.03965309815383E+018,Pilar09585740,97,756,88,Tue Sep 11 23:13:09 +0000 2018
uvalpochile,1.16135320436754E+018,NelsonV63204837,7,11,5,Tue Aug 13 19:05:55 +0000 2019
uvalpochile,7.24341743970312E+017,barra_pablina,4,185,9,Sun Apr 24 20:58:24 +0000 2016
uvalpochile,79179600,xahumada,239,137,38,Fri Oct 02 13:24:52 +0000 2009
uvalpochile,1.19035350972149E+018,valenvc0715,3,13,0,Fri Nov 01 19:43:00 +0000 2019
uvalpochile,1.23571810987878E+018,feibeanvga,1,17,0,Fri Mar 06 00:05:40 +0000 2020
uvalpochile,106914940,marcoaravena,84,53,28,Thu Jan 21 02:11:05 +0000 2010
uvalpochile,2453709359,matiassj_ah,56,154,5,Wed Apr 02 01:04:19 +0000 2014
uvalpochile,1.23919732308068E+018,cristian_u7,0,40,0,Sun Mar 15 14:30:49 +0000 2020
uvalpochile,2538958260,IsiBaeza4,0,56,3,Sun Jun 01 06:59:58 +0000 2014
uvalpochile,97956656,comotwitteo,414,302,148,Sat Dec 19 18:43:57 +0000 2009
uvalpochile,1.23339479514766E+018,Javiera_fca_,13,91,4,Fri Feb 28 14:13:40 +0000 2020
uvalpochile,9.3568715281741E+017,german_gcl,4972,728,803,Wed Nov 29 01:49:36 +0000 2017
uvalpochile,1.23919567107435E+018,ayilenolivares1,0,22,1,Sun Mar 15 14:24:30 +0000 2020
uvalpochile,2786421809,1Nightred,80,104,11,Fri Sep 26 22:58:33 +0000 2014
uvalpochile,1.12986535721118E+018,camila10712950,0,4,0,Sat May 18 21:44:27 +0000 2019
uvalpochile,2746908534,XAELROCA,17237,439,170,Tue Aug 19 22:14:37 +0000 2014
uvalpochile,96468725,morrison933,78,66,21,Sun Dec 13 02:40:21 +0000 2009
uvalpochile,50890785,Sebastian_dha,10235,5218,9291,Fri Jun 26 02:47:06 +0000 2009
uvalpochile,104565887,vedojava,7,64,20,Wed Jan 13 18:33:32 +0000 2010
uvalpochile,1.10696765114912E+018,Gonzalo_oor,6,143,7,Sat Mar 16 17:17:09 +0000 2019
uvalpochile,60195750,Prof_Sepulveda,8737,4775,2384,Sun Jul 26 01:12:50 +0000 2009
uvalpochile,9.53127525827469E+017,rubilar_torres,23,49,3,Tue Jan 16 04:51:25 +0000 2018
uvalpochile,443210591,LoretoSalgado_,5001,1177,338,Wed Dec 21 23:09:03 +0000 2011
uvalpochile,1.08680557538676E+018,g_munozs,646,46,22,Sun Jan 20 02:00:15 +0000 2019
uvalpochile,8.73885079298331E+017,Sebasti34481578,3,62,1,Sun Jun 11 12:50:13 +0000 2017
uvalpochile,111177460,tati_vd,1321,482,338,Thu Feb 04 01:40:00 +0000 2010
uvalpochile,4210843288,_KathyTa__,2632,122,60,Tue Nov 17 15:36:45 +0000 2015
uvalpochile,2941215555,rosanadelgado19,6743,4326,1226,Thu Dec 25 20:45:48 +0000 2014
uvalpochile,1382749693,PACorreaR,436,791,117,Fri Apr 26 19:48:39 +0000 2013
uvalpochile,560616695,aelo_aleirbag,0,9,3,Sun Apr 22 21:42:18 +0000 2012
uvalpochile,8.88827613363528E+017,_Anahis_V_,2,4,2,Sat Jul 22 18:26:31 +0000 2017
uvalpochile,9.79482796933702E+017,Kote99102840,2,78,4,Thu Mar 29 22:17:51 +0000 2018
uvalpochile,514695071,AGUSTINGARRIDOA,27,61,2,Sun Mar 04 19:50:15 +0000 2012
uvalpochile,1.18699989398398E+018,Valenti91415750,6,71,0,Wed Oct 23 13:36:52 +0000 2019
uvalpochile,60415286,rcarcam,632,457,86,Sun Jul 26 22:39:41 +0000 2009
uvalpochile,1.2219152096878E+018,Fers61322598,0,39,1,Mon Jan 27 21:57:52 +0000 2020
uvalpochile,121481817,memo_mejias,3036,764,271,Tue Mar 09 16:49:22 +0000 2010
uvalpochile,8.79005904817066E+017,Flacolina38,2109,318,68,Sun Jun 25 15:58:33 +0000 2017
uvalpochile,2192917341,yileanne,0,139,4,Sat Nov 23 16:31:59 +0000 2013
uvalpochile,1.2025869542584E+018,Valeria22561581,15,67,6,Thu Dec 05 13:54:32 +0000 2019
uvalpochile,9.07399634946896E+017,hp_2903,43,40,0,Tue Sep 12 00:25:06 +0000 2017
uvalpochile,868450352,CatalinaVillan5,707,121,98,Mon Oct 08 18:21:23 +0000 2012
uvalpochile,139219238,Fesegeur,10410,300,330,Sat May 01 23:17:31 +0000 2010
uvalpochile,81844687,agaldamesv,4809,2402,418,Mon Oct 12 13:42:27 +0000 2009
uvalpochile,59311469,quepenaconusted,20315,1311,1375,Thu Jul 23 01:00:37 +0000 2009
uvalpochile,8.5288280915703E+017,NaCaB5O9,8494,485,301,Fri Apr 14 13:54:42 +0000 2017
uvalpochile,576697405,Hector__Lorca,177,173,26,Fri May 11 00:27:52 +0000 2012
uvalpochile,1.239178116809E+018,Jos70823585,0,18,0,Sun Mar 15 13:14:51 +0000 2020
uvalpochile,3311511605,pdelacerdasiena,553,155,56,Sun Jun 07 04:55:57 +0000 2015
uvalpochile,238614305,IsabelTello,31,302,55,Sat Jan 15 16:04:00 +0000 2011
uvalpochile,122345899,sirangelus76,1007,196,108,Fri Mar 12 11:39:28 +0000 2010
uvalpochile,1700664559,javiersoto_xavi,103,129,23,Mon Aug 26 01:38:51 +0000 2013
uvalpochile,7.9860891601594E+017,joaquin_inc,109,24,13,Tue Nov 15 19:29:37 +0000 2016
uvalpochile,1.19247066517942E+018,kiara02748782,3,26,0,Thu Nov 07 15:55:44 +0000 2019
uvalpochile,84218793,klamozajara,3631,274,284,Thu Oct 22 02:20:26 +0000 2009
uvalpochile,1301793324,Tomvielma,9,102,16,Tue Mar 26 00:49:26 +0000 2013
uvalpochile,1915597586,Glafava,1982,131,43,Sat Sep 28 23:12:31 +0000 2013
uvalpochile,1.16356501503683E+018,JehAsesorias,73,186,13,Mon Aug 19 21:35:28 +0000 2019
uvalpochile,4406813207,VivianaTapiaal,206,111,16,Mon Dec 07 17:02:23 +0000 2015
uvalpochile,114493214,Negrikanamori,966,117,134,Mon Feb 15 16:09:06 +0000 2010
uvalpochile,270975690,yovyfran,15,200,29,Wed Mar 23 16:22:05 +0000 2011
uvalpochile,8.19579819608437E+017,tomas_villegasm,52,78,1,Thu Jan 12 16:20:30 +0000 2017
uvalpochile,385471222,GiulianaCosta93,2706,344,205,Wed Oct 05 15:20:02 +0000 2011
uvalpochile,494556335,KevinMuozAranda,289,183,21,Fri Feb 17 01:12:07 +0000 2012
uvalpochile,8.53031389150761E+017,ferni_B0,88,58,7,Fri Apr 14 23:45:06 +0000 2017
uvalpochile,2819534327,carolitomedina,26,52,8,Thu Oct 09 13:03:18 +0000 2014
uvalpochile,103705040,Andrea_Olivares,15,518,60,Mon Jan 11 00:18:32 +0000 2010
uvalpochile,944816610,itsvalesco,52,33,59,Mon Nov 12 23:43:01 +0000 2012
uvalpochile,1.18898737333141E+018,teraihills,0,9,0,Tue Oct 29 01:14:29 +0000 2019
uvalpochile,119167558,reddecarlos,10326,361,127,Tue Mar 02 21:38:23 +0000 2010
uvalpochile,8.21413325527544E+017,Fran_Carrasco_V,12,36,6,Tue Jan 17 17:46:12 +0000 2017
uvalpochile,165971288,serpentina_,2417,509,155,Tue Jul 13 00:47:53 +0000 2010
uvalpochile,420636011,MrEdgardleonv,13,122,52,Thu Nov 24 22:05:17 +0000 2011
uvalpochile,58052259,Edu_Bustamante,284,146,45,Sat Jul 18 22:43:41 +0000 2009
uvalpochile,98403211,InformacionesCL,85954,1653,18817,Mon Dec 21 15:28:26 +0000 2009
uvalpochile,7.71775887993872E+017,14_CBV,946,171,670,Fri Sep 02 18:24:45 +0000 2016
uvalpochile,1.19692511027754E+018,MilaCrdenas1,7,68,0,Tue Nov 19 22:56:14 +0000 2019
uvalpochile,8.39080219835257E+017,Ergodilia3110,404,37,13,Tue Mar 07 11:48:08 +0000 2017
uvalpochile,120876217,macarenavilla,616,823,318,Sun Mar 07 21:11:37 +0000 2010
uvalpochile,338108072,h_gism,94,73,17,Tue Jul 19 02:56:28 +0000 2011
uvalpochile,1.1461866144415E+018,hacomunes,22,143,9,Tue Jul 02 22:39:18 +0000 2019
uvalpochile,96898570,fb_cristian,12962,2369,1114,Tue Dec 15 02:54:38 +0000 2009
uvalpochile,2391767335,Isaa_GioA,28860,844,868,Sat Mar 15 23:30:02 +0000 2014
uvalpochile,127590730,DSmallShop,580,581,120,Mon Mar 29 17:51:41 +0000 2010
uvalpochile,1.03480579863396E+018,Sol41354709,4705,42,42,Wed Aug 29 14:11:42 +0000 2018
uvalpochile,2341924653,michelleazuajep,374,986,274,Thu Feb 13 19:54:24 +0000 2014
uvalpochile,1.23901296851751E+018,andreae91153674,0,35,0,Sun Mar 15 02:18:24 +0000 2020
uvalpochile,1.23893478094064E+018,MansoAlmudena,5,430,26,Sat Mar 14 21:07:39 +0000 2020
uvalpochile,79191010,mercury1956,43,245,18,Fri Oct 02 14:15:23 +0000 2009
uvalpochile,1.18895629744785E+018,Ravenclaw002,257,246,7,Mon Oct 28 23:11:03 +0000 2019
uvalpochile,704523139,agriculturaurba,6110,1857,469,Thu Jul 19 06:48:28 +0000 2012
uvalpochile,1.22723162447299E+018,JavierJ61137676,19,483,8,Tue Feb 11 14:03:31 +0000 2020
uvalpochile,482934873,MeliptMeli,1541,112,224,Sat Feb 04 13:24:37 +0000 2012
uvalpochile,7.24333532731023E+017,Conny2002C,662,237,231,Sun Apr 24 20:25:46 +0000 2016
uvalpochile,1227880232,LordLevig,327,132,104,Thu Feb 28 16:19:38 +0000 2013
uvalpochile,7.09244763267015E+017,vrcortinez,29,74,19,Mon Mar 14 05:08:23 +0000 2016
uvalpochile,1.21440093843534E+018,carolineszp,14,28,0,Tue Jan 07 04:18:54 +0000 2020
uvalpochile,2578326801,KLagann,31,27,14,Mon Jun 02 19:50:15 +0000 2014
uvalpochile,91508596,javier_770,1231,1153,236,Sat Nov 21 05:16:27 +0000 2009
uvalpochile,9.10292274457674E+017,rodrigo_zamorac,219,168,10,Tue Sep 19 23:59:25 +0000 2017
uvalpochile,1.23389797208735E+018,borbaran_carmen,38963,1015,215,Sat Feb 29 23:34:20 +0000 2020
uvalpochile,1.1483754795289E+018,AndreaP52410215,5,49,1,Mon Jul 08 23:37:04 +0000 2019
uvalpochile,2424107336,caromendez5678,232,312,31,Wed Apr 02 17:15:14 +0000 2014
uvalpochile,52280714,moudice,5024,2005,545,Tue Jun 30 02:54:16 +0000 2009
uvalpochile,1.22364710239745E+018,MarioCaceresOce,2,14,1,Sat Feb 01 16:39:57 +0000 2020
uvalpochile,3378997979,rdfuentesga,7,84,4,Thu Jul 16 16:33:55 +0000 2015
uvalpochile,880409582,AlvaroxZu,176,110,52,Sun Oct 14 15:51:15 +0000 2012
uvalpochile,68228714,misscecita,605,211,68,Sun Aug 23 20:29:50 +0000 2009
uvalpochile,68707016,ChristianZepeda,1823,2737,894,Tue Aug 25 14:31:16 +0000 2009
uvalpochile,7.40345200120365E+017,felipe_ing_c,12,69,14,Wed Jun 08 00:50:25 +0000 2016
uvalpochile,2979396881,ferjeldresl19,23,56,8,Thu Jan 15 05:03:50 +0000 2015
uvalpochile,2812208679,clauquinchavilc,59,83,39,Tue Oct 07 01:28:06 +0000 2014
uvalpochile,1.23165795190514E+018,Rizoma1970,55,39,7,Sun Feb 23 19:12:03 +0000 2020
uvalpochile,2526660106,clau_dia1972,9044,695,515,Sat May 03 23:48:17 +0000 2014
uvalpochile,1.09938870115787E+018,anarkuwu,3088,1026,89,Sat Feb 23 19:21:06 +0000 2019
uvalpochile,8.6181996256179E+017,ggmolinap,1144,421,240,Tue May 09 05:47:45 +0000 2017
uvalpochile,1.10590187081451E+018,pauletteigbc,0,53,1,Wed Mar 13 18:42:07 +0000 2019
uvalpochile,1.21646204499786E+018,Alexand28148504,533,257,15,Sun Jan 12 20:48:58 +0000 2020
uvalpochile,9.17733340807123E+017,RaulCal68735784,76,207,22,Tue Oct 10 12:47:33 +0000 2017
uvalpochile,3229699835,SariahEscalante,2,5,2,Sun May 03 03:33:58 +0000 2015
uvalpochile,8.45994711940813E+017,JimenaMancilla6,7,58,7,Sun Mar 26 13:43:51 +0000 2017
uvalpochile,1.22529965290125E+018,canelaycarbon_,1332,571,145,Thu Feb 06 06:06:27 +0000 2020
uvalpochile,9.41738861104951E+017,Martinbugp,373,481,157,Fri Dec 15 18:36:55 +0000 2017
uvalpochile,377008755,Camiloyquewea,29342,52,41,Tue Sep 20 21:25:47 +0000 2011
uvalpochile,7.85247524634362E+017,LorenaLeivaOliv,43,59,12,Sun Oct 09 22:36:14 +0000 2016
uvalpochile,322597654,OhNoRox,18803,1285,1766,Thu Jun 23 12:50:15 +0000 2011
uvalpochile,107066305,leondalpozzo,3401,2236,1006,Thu Jan 21 13:18:42 +0000 2010
uvalpochile,7.96826048050643E+017,Farxxes,80,240,5,Thu Nov 10 21:25:09 +0000 2016
uvalpochile,1.19987979807355E+018,tococas2618,0,67,2,Thu Nov 28 02:37:45 +0000 2019
uvalpochile,17128544,margaritavaldes,7302,927,694,Mon Nov 03 10:18:08 +0000 2008
uvalpochile,3404727615,Constanzabrd,10,107,2,Wed Aug 05 21:26:01 +0000 2015
uvalpochile,1161590526,Ariados_Alter,15,218,12,Sat Feb 09 00:48:34 +0000 2013
uvalpochile,1.22193095330985E+018,maximil53347101,0,43,2,Mon Jan 27 23:00:27 +0000 2020
uvalpochile,606570752,Skylit236,324,203,13,Tue Jun 12 19:27:34 +0000 2012
uvalpochile,1.18639502466318E+018,ScarlettLobos1,40,20,1,Mon Oct 21 21:33:18 +0000 2019
uvalpochile,1.19985436382664E+018,burningcito,6235,1000,462,Thu Nov 28 00:55:56 +0000 2019
uvalpochile,193043063,SaracosttiMahia,1023,2184,1085,Mon Sep 20 20:44:39 +0000 2010
uvalpochile,7.67148007779336E+017,macamaquiita,197,116,13,Sat Aug 20 23:55:12 +0000 2016
uvalpochile,1.15675145129051E+018,MagdalenaLabR,87,208,53,Thu Aug 01 02:20:12 +0000 2019
uvalpochile,2316167749,Maruwu_chan,205,94,9,Tue Jan 28 22:48:42 +0000 2014
uvalpochile,8.92862126091403E+017,LibreriadelGAM_,4895,1724,3417,Wed Aug 02 21:38:14 +0000 2017
uvalpochile,1.23849019156166E+018,PazVillanueva7,0,15,0,Fri Mar 13 15:41:03 +0000 2020
uvalpochile,1.23771631757627E+018,cristiant_rs15,0,32,2,Wed Mar 11 12:25:51 +0000 2020
uvalpochile,9.96053811297911E+017,FProyectarte,179,618,72,Mon May 14 15:45:09 +0000 2018
uvalpochile,9.36396035143938E+017,Maat14s,113,45,4,Fri Dec 01 00:46:26 +0000 2017
uvalpochile,1.09585508683478E+018,monsezen,5945,151,100,Thu Feb 14 01:19:47 +0000 2019
uvalpochile,2604118418,Davidig03,532,207,47,Fri Jul 04 21:10:29 +0000 2014
uvalpochile,395659844,CristianAIRM,305,286,29,Sat Oct 22 01:25:36 +0000 2011
uvalpochile,1.23749779773107E+018,tomateunmatee,137,218,20,Tue Mar 10 21:57:34 +0000 2020
uvalpochile,135269820,izacrl,87341,133,670,Tue Apr 20 20:46:02 +0000 2010
uvalpochile,1.23683304320313E+018,berenicetqm,355,41,1537,Mon Mar 09 01:56:23 +0000 2020
uvalpochile,1.23179761802567E+018,personal_papers,71,684,163,Mon Feb 24 04:27:19 +0000 2020
uvalpochile,4040266001,wakalaa_,0,30,12,Sun Oct 25 17:01:59 +0000 2015
uvalpochile,2422785697,SkayBronson,1474,37,275,Tue Apr 01 22:59:03 +0000 2014
uvalpochile,2393065592,johannsevastian,7,151,4,Sun Mar 16 17:48:49 +0000 2014
uvalpochile,1.22489958792993E+018,FelipeNavarrt,0,14,0,Wed Feb 05 03:36:45 +0000 2020
uvalpochile,1.143907578898E+018,rocadictos,95,16,317,Wed Jun 26 15:43:14 +0000 2019
uvalpochile,138624676,jimesca,202,122,31,Fri Apr 30 02:42:08 +0000 2010
uvalpochile,9.1563646368505E+017,Dgf_uchile,2074,1741,3345,Wed Oct 04 17:55:19 +0000 2017
uvalpochile,75396251,kmontess,5743,427,146,Fri Sep 18 21:54:40 +0000 2009
uvalpochile,1.09984192768657E+018,ClaudiaVillabl3,4227,55,59,Mon Feb 25 01:22:04 +0000 2019
uvalpochile,2312916417,canalespinoza,1679,406,66,Wed Jan 29 23:00:09 +0000 2014
uvalpochile,1.23473950401298E+018,carlossilvad25,18,37,2,Tue Mar 03 07:17:06 +0000 2020
uvalpochile,1.12126757631365E+018,MatiasBacian,264,477,30,Thu Apr 25 04:19:57 +0000 2019
uvalpochile,159267038,ronnyvicent,430,1276,437,Thu Jun 24 22:49:45 +0000 2010
uvalpochile,9.93289641930494E+017,BlakeHudson26,6,57,0,Mon May 07 00:41:19 +0000 2018
uvalpochile,8.27768470431551E+017,Kardtang,37040,2140,603,Sat Feb 04 06:39:17 +0000 2017
uvalpochile,8.3679652571188E+017,FreeNervo,3,121,6,Wed Mar 01 04:33:33 +0000 2017
uvalpochile,1.15103468909382E+018,marchiarte,9,13,4,Tue Jul 16 07:43:49 +0000 2019
uvalpochile,1.22984200027233E+018,_seyuwami,19,64,2,Tue Feb 18 18:56:26 +0000 2020
uvalpochile,1.22635109561561E+018,Randall42993496,2,14,0,Sun Feb 09 03:44:29 +0000 2020
uvalpochile,8.73665199076717E+017,nadiadamarisro,3409,1725,862,Sat Jun 10 22:16:30 +0000 2017
uvalpochile,477754446,RobinsonMedina2,42,101,53,Sun Jan 29 14:46:19 +0000 2012
uvalpochile,1.19495875487116E+018,cBarrazaz1,1412,291,45,Thu Nov 14 12:42:31 +0000 2019
uvalpochile,7.17503982705492E+017,enedenuno,542,74,16,Wed Apr 06 00:07:34 +0000 2016
uvalpochile,1.1555222650329E+018,Lcs_tc,252,94,18,Sun Jul 28 16:55:51 +0000 2019
uvalpochile,7.42562042918359E+017,SiekeEEM,5,48,5,Tue Jun 14 03:39:21 +0000 2016
uvalpochile,1.16106088469072E+018,Lol67638153,36,172,8,Mon Aug 12 23:44:21 +0000 2019
uvalpochile,1.23496154943086E+018,EInformaticaUV,36,14,25,Tue Mar 03 21:59:29 +0000 2020
uvalpochile,1.23713060707707E+018,argandonaJg,13,103,18,Mon Mar 09 21:38:27 +0000 2020
uvalpochile,4570146335,gladprim,433,96,5,Tue Dec 22 18:02:15 +0000 2015
uvalpochile,1232706750,dontttrecall,4335,218,159,Sat Mar 02 03:37:41 +0000 2013
uvalpochile,1.04028565998081E+018,c4tilina,340,57,5,Thu Sep 13 17:06:43 +0000 2018
uvalpochile,1.18624198491626E+018,Patrici63425355,42,87,10,Mon Oct 21 11:25:18 +0000 2019
uvalpochile,562560763,kimsuarezm,531,188,64,Wed Apr 25 03:30:30 +0000 2012
uvalpochile,9.95512957676216E+017,godleeknow,569,129,58,Sun May 13 03:55:59 +0000 2018
uvalpochile,1.18606293939825E+018,LauraM97899453,3,18,0,Sun Oct 20 23:34:33 +0000 2019
uvalpochile,1.23300609931546E+018,Camila76345536,19,44,4,Thu Feb 27 12:29:07 +0000 2020
uvalpochile,1.23354670660155E+018,LoretoTapia16,4197,307,98,Sat Feb 29 00:18:09 +0000 2020
uvalpochile,7.64633925478212E+017,JorjeMoya,9529,1287,361,Sun Aug 14 01:25:08 +0000 2016
uvalpochile,8.16656941929861E+017,Nicolas97Diaz,37,75,1,Wed Jan 04 14:46:02 +0000 2017
uvalpochile,1.0060258680981E+018,Dilam54647935,103,20,4,Mon Jun 11 04:10:32 +0000 2018
uvalpochile,146178189,karla_airbender,376,133,27,Thu May 20 19:55:13 +0000 2010
uvalpochile,1.13823472480201E+018,arcmattw,3956,735,298,Tue Jun 11 00:01:20 +0000 2019
uvalpochile,119012059,margaritpastene,57649,851,1397,Tue Mar 02 11:49:44 +0000 2010
uvalpochile,2795248688,beautywolf1978,400,662,75,Sun Sep 07 03:39:07 +0000 2014
uvalpochile,7.99679952480125E+017,wuilliaml23,8,1376,148,Fri Nov 18 18:25:32 +0000 2016
uvalpochile,2278206812,maalnose2,24,295,14,Sun Jan 05 23:09:38 +0000 2014
uvalpochile,1.12369883706181E+018,paullette__,151,110,7,Wed May 01 21:20:54 +0000 2019
uvalpochile,1.23480349058681E+018,TuTesis_cl,9,75,8,Tue Mar 03 11:31:30 +0000 2020
uvalpochile,75726457,marcelo_delao,9365,3470,566,Sun Sep 20 05:20:16 +0000 2009
uvalpochile,1.18629748718904E+018,GamboaTannia,4,43,1,Mon Oct 21 15:05:48 +0000 2019
uvalpochile,1.23307555993418E+018,clavfgv,6,1232,157,Thu Feb 27 17:08:00 +0000 2020
uvalpochile,2421173685,jbowen51,2995,997,517,Tue Mar 18 22:42:56 +0000 2014
uvalpochile,1.23357782480564E+018,Vikina81552917,5,85,1,Sat Feb 29 02:20:57 +0000 2020
uvalpochile,8.42144817714987E+017,electricautalca,1468,2487,1455,Wed Mar 15 22:45:45 +0000 2017
uvalpochile,1.23559023255433E+018,FranciscaTamayo,1,129,4,Thu Mar 05 15:38:13 +0000 2020
uvalpochile,9.57973714397737E+017,HemeraUMayor,363,4091,764,Mon Jan 29 13:48:26 +0000 2018
uvalpochile,3368190267,samuelinzunza13,2632,225,28,Thu Jul 09 19:57:55 +0000 2015
uvalpochile,359083121,DgesCucea,627,673,207,Sun Aug 21 00:33:46 +0000 2011
uvalpochile,3167889487,aleximba26,122,830,58,Wed Apr 22 20:09:15 +0000 2015
uvalpochile,240084513,DanielaBelen_,970,521,187,Wed Jan 19 03:33:31 +0000 2011
uvalpochile,1.23458837780824E+018,karlave73107213,0,30,3,Mon Mar 02 21:16:29 +0000 2020
uvalpochile,1.18551434548211E+018,GajardoSalvador,1,123,3,Sat Oct 19 11:13:50 +0000 2019
uvalpochile,2337448214,ymcf16,1,51,1,Tue Feb 11 00:16:58 +0000 2014
uvalpochile,1.21670910389405E+018,AnidInforma,357,242,7307,Mon Jan 13 13:12:35 +0000 2020
uvalpochile,2960591266,Basti2609,132,107,6,Sun Jan 04 17:30:28 +0000 2015
uvalpochile,35055162,caro_flux,10972,1056,967,Fri Apr 24 22:03:25 +0000 2009
uvalpochile,1463397108,Matt_kyll,556,358,27,Tue May 28 00:00:54 +0000 2013
uvalpochile,1.21396707654666E+018,PAKA11606300,51,165,32,Sun Jan 05 23:34:58 +0000 2020
uvalpochile,1197832782,suarezeka,0,74,4,Tue Feb 19 16:21:07 +0000 2013
uvalpochile,716871575,JChamorro_,42,618,253,Tue Oct 15 23:50:40 +0000 2013
